tiff_file,category,ground_truth
Dataset/ThermEval-D/Thermal_1023,forehead,"[0.49, 0.38, 0.57, 0.44]"
Dataset/ThermEval-D/Thermal_556,person,"[0.32, 0.16, 0.87, 0.99]"
Dataset/ThermEval-D/Thermal_556,chest,"[0.45, 0.56, 0.75, 0.94]"
Dataset/ThermEval-D/Thermal_556,forehead,"[0.53, 0.23, 0.61, 0.28]"
Dataset/ThermEval-D/Thermal_556,nose,"[0.57, 0.32, 0.59, 0.35]"
Dataset/ThermEval-D/Thermal_616,person,"[0.31, 0.34, 0.62, 0.99]"
Dataset/ThermEval-D/Thermal_616,chest,"[0.4, 0.5, 0.54, 0.68]"
Dataset/ThermEval-D/Thermal_616,forehead,"[0.45, 0.36, 0.51, 0.4]"
Dataset/ThermEval-D/Thermal_616,nose,"[0.47, 0.41, 0.49, 0.44]"
Dataset/ThermEval-D/Thermal_554,person,"[0.43, 0.4, 0.63, 0.94]"
Dataset/ThermEval-D/Thermal_554,chest,"[0.49, 0.49, 0.58, 0.65]"
Dataset/ThermEval-D/Thermal_554,forehead,"[0.5, 0.43, 0.53, 0.47]"
Dataset/ThermEval-D/Thermal_1049,person,"[0.42, 0.36, 0.63, 0.95]"
Dataset/ThermEval-D/Thermal_1049,chest,"[0.48, 0.49, 0.58, 0.65]"
Dataset/ThermEval-D/Thermal_665,person,"[0.25, 0.34, 0.54, 0.99]"
Dataset/ThermEval-D/Thermal_665,chest,"[0.32, 0.53, 0.46, 0.71]"
Dataset/ThermEval-D/Thermal_996,person,"[0.45, 0.42, 0.63, 0.96]"
Dataset/ThermEval-D/Thermal_996,chest,"[0.49, 0.54, 0.59, 0.63]"
Dataset/ThermEval-D/Thermal_579,person,"[0.4, 0.34, 0.72, 0.99]"
Dataset/ThermEval-D/Thermal_579,chest,"[0.49, 0.53, 0.64, 0.68]"
Dataset/ThermEval-D/Thermal_579,forehead,"[0.54, 0.37, 0.56, 0.39]"
Dataset/ThermEval-D/Thermal_1004,person,"[0.45, 0.43, 0.63, 0.96]"
Dataset/ThermEval-D/Thermal_1004,chest,"[0.49, 0.54, 0.58, 0.63]"
Dataset/ThermEval-D/Thermal_687,person,"[0.32, 0.41, 0.54, 0.95]"
Dataset/ThermEval-D/Thermal_687,chest,"[0.37, 0.52, 0.48, 0.67]"
Dataset/ThermEval-D/Thermal_696,person,"[0.32, 0.1, 0.81, 0.99]"
Dataset/ThermEval-D/Thermal_696,chest,"[0.42, 0.48, 0.73, 0.96]"
Dataset/ThermEval-D/Thermal_696,forehead,"[0.51, 0.16, 0.63, 0.23]"
Dataset/ThermEval-D/Thermal_696,nose,"[0.56, 0.21, 0.6, 0.26]"
Dataset/ThermEval-D/Thermal_875,person,"[0.33, 0.14, 0.78, 0.99]"
Dataset/ThermEval-D/Thermal_875,chest,"[0.43, 0.48, 0.68, 0.87]"
Dataset/ThermEval-D/Thermal_875,forehead,"[0.43, 0.23, 0.52, 0.29]"
Dataset/ThermEval-D/Thermal_875,nose,"[0.43, 0.31, 0.46, 0.36]"
Dataset/ThermEval-D/Thermal_872,person,"[0.32, 0.14, 0.78, 0.99]"
Dataset/ThermEval-D/Thermal_872,chest,"[0.44, 0.48, 0.69, 0.89]"
Dataset/ThermEval-D/Thermal_872,forehead,"[0.52, 0.21, 0.63, 0.25]"
Dataset/ThermEval-D/Thermal_872,nose,"[0.57, 0.26, 0.61, 0.32]"
Dataset/ThermEval-D/Thermal_527,person,"[0.38, 0.33, 0.71, 0.99]"
Dataset/ThermEval-D/Thermal_527,chest,"[0.5, 0.54, 0.61, 0.7]"
Dataset/ThermEval-D/Thermal_527,forehead,"[0.54, 0.36, 0.59, 0.39]"
Dataset/ThermEval-D/Thermal_750,person,"[0.34, 0.27, 0.83, 0.99]"
Dataset/ThermEval-D/Thermal_750,chest,"[0.45, 0.59, 0.72, 0.96]"
Dataset/ThermEval-D/Thermal_750,forehead,"[0.64, 0.34, 0.74, 0.43]"
Dataset/ThermEval-D/Thermal_750,nose,"[0.71, 0.45, 0.74, 0.52]"
Dataset/ThermEval-D/Thermal_1003,person,"[0.45, 0.43, 0.63, 0.96]"
Dataset/ThermEval-D/Thermal_1003,chest,"[0.5, 0.54, 0.58, 0.64]"
Dataset/ThermEval-D/Thermal_650,person,"[0.14, 0.17, 0.75, 0.99]"
Dataset/ThermEval-D/Thermal_650,chest,"[0.3, 0.5, 0.6, 0.96]"
Dataset/ThermEval-D/Thermal_669,person,"[0.25, 0.33, 0.54, 0.99]"
Dataset/ThermEval-D/Thermal_669,chest,"[0.35, 0.5, 0.46, 0.7]"
Dataset/ThermEval-D/Thermal_740,person,"[0.34, 0.27, 0.83, 0.99]"
Dataset/ThermEval-D/Thermal_740,chest,"[0.47, 0.59, 0.73, 0.97]"
Dataset/ThermEval-D/Thermal_740,forehead,"[0.63, 0.32, 0.72, 0.42]"
Dataset/ThermEval-D/Thermal_740,nose,"[0.7, 0.43, 0.74, 0.48]"
Dataset/ThermEval-D/Thermal_560,person,"[0.32, 0.17, 0.86, 0.99]"
Dataset/ThermEval-D/Thermal_560,chest,"[0.43, 0.56, 0.73, 0.91]"
Dataset/ThermEval-D/Thermal_560,forehead,"[0.47, 0.27, 0.52, 0.31]"
Dataset/ThermEval-D/Thermal_560,nose,"[0.46, 0.34, 0.48, 0.39]"
Dataset/ThermEval-D/Thermal_837,person,"[0.35, 0.31, 0.74, 0.99]"
Dataset/ThermEval-D/Thermal_837,chest,"[0.43, 0.57, 0.65, 0.83]"
Dataset/ThermEval-D/Thermal_837,forehead,"[0.5, 0.4, 0.59, 0.45]"
Dataset/ThermEval-D/Thermal_837,nose,"[0.54, 0.46, 0.56, 0.51]"
Dataset/ThermEval-D/Thermal_826,person,"[0.33, 0.28, 0.74, 0.99]"
Dataset/ThermEval-D/Thermal_826,chest,"[0.42, 0.55, 0.64, 0.85]"
Dataset/ThermEval-D/Thermal_826,forehead,"[0.48, 0.32, 0.57, 0.37]"
Dataset/ThermEval-D/Thermal_826,nose,"[0.52, 0.39, 0.53, 0.43]"
Dataset/ThermEval-D/Thermal_577,person,"[0.4, 0.34, 0.72, 0.99]"
Dataset/ThermEval-D/Thermal_577,chest,"[0.5, 0.53, 0.65, 0.68]"
Dataset/ThermEval-D/Thermal_577,forehead,"[0.56, 0.36, 0.6, 0.39]"
Dataset/ThermEval-D/Thermal_532,person,"[0.38, 0.33, 0.71, 0.99]"
Dataset/ThermEval-D/Thermal_532,chest,"[0.49, 0.55, 0.62, 0.71]"
Dataset/ThermEval-D/Thermal_1037,person,"[0.42, 0.38, 0.63, 0.96]"
Dataset/ThermEval-D/Thermal_1037,chest,"[0.49, 0.5, 0.59, 0.64]"
Dataset/ThermEval-D/Thermal_1037,forehead,"[0.53, 0.43, 0.58, 0.46]"
Dataset/ThermEval-D/Thermal_589,person,"[0.44, 0.4, 0.65, 0.93]"
Dataset/ThermEval-D/Thermal_589,chest,"[0.51, 0.54, 0.59, 0.61]"
Dataset/ThermEval-D/Thermal_768,person,"[0.45, 0.44, 0.66, 0.97]"
Dataset/ThermEval-D/Thermal_768,chest,"[0.52, 0.54, 0.6, 0.67]"
Dataset/ThermEval-D/Thermal_831,person,"[0.36, 0.34, 0.73, 0.99]"
Dataset/ThermEval-D/Thermal_831,chest,"[0.43, 0.55, 0.64, 0.84]"
Dataset/ThermEval-D/Thermal_831,nose,"[0.51, 0.37, 0.53, 0.41]"
Dataset/ThermEval-D/Thermal_933,person,"[0.27, 0.39, 0.57, 0.99]"
Dataset/ThermEval-D/Thermal_933,chest,"[0.38, 0.52, 0.48, 0.73]"
Dataset/ThermEval-D/Thermal_581,person,"[0.4, 0.35, 0.73, 0.99]"
Dataset/ThermEval-D/Thermal_581,chest,"[0.5, 0.53, 0.65, 0.69]"
Dataset/ThermEval-D/Thermal_581,forehead,"[0.55, 0.43, 0.59, 0.45]"
Dataset/ThermEval-D/Thermal_701,person,"[0.32, 0.09, 0.81, 0.99]"
Dataset/ThermEval-D/Thermal_701,chest,"[0.43, 0.49, 0.73, 0.97]"
Dataset/ThermEval-D/Thermal_701,forehead,"[0.5, 0.24, 0.65, 0.31]"
Dataset/ThermEval-D/Thermal_701,nose,"[0.55, 0.32, 0.6, 0.38]"
Dataset/ThermEval-D/Thermal_599,person,"[0.44, 0.41, 0.65, 0.93]"
Dataset/ThermEval-D/Thermal_599,chest,"[0.51, 0.53, 0.59, 0.61]"
Dataset/ThermEval-D/Thermal_910,person,"[0.47, 0.41, 0.66, 0.95]"
Dataset/ThermEval-D/Thermal_910,chest,"[0.52, 0.52, 0.6, 0.66]"
Dataset/ThermEval-D/Thermal_525,person,"[0.24, 0.18, 0.82, 0.99]"
Dataset/ThermEval-D/Thermal_525,chest,"[0.4, 0.61, 0.68, 0.91]"
Dataset/ThermEval-D/Thermal_525,nose,"[0.39, 0.39, 0.41, 0.43]"
Dataset/ThermEval-D/Thermal_525,forehead,"[0.4, 0.31, 0.44, 0.35]"
Dataset/ThermEval-D/Thermal_634,person,"[0.36, 0.39, 0.56, 0.94]"
Dataset/ThermEval-D/Thermal_634,chest,"[0.42, 0.52, 0.52, 0.62]"
Dataset/ThermEval-D/Thermal_773,person,"[0.45, 0.44, 0.66, 0.97]"
Dataset/ThermEval-D/Thermal_773,chest,"[0.53, 0.55, 0.6, 0.66]"
Dataset/ThermEval-D/Thermal_516,person,"[0.24, 0.18, 0.82, 0.99]"
Dataset/ThermEval-D/Thermal_516,chest,"[0.4, 0.61, 0.67, 0.91]"
Dataset/ThermEval-D/Thermal_516,nose,"[0.53, 0.27, 0.55, 0.3]"
Dataset/ThermEval-D/Thermal_516,forehead,"[0.5, 0.22, 0.56, 0.24]"
Dataset/ThermEval-D/Thermal_883,person,"[0.32, 0.15, 0.78, 0.99]"
Dataset/ThermEval-D/Thermal_883,chest,"[0.43, 0.48, 0.68, 0.89]"
Dataset/ThermEval-D/Thermal_883,nose,"[0.63, 0.35, 0.65, 0.42]"
Dataset/ThermEval-D/Thermal_1022,person,"[0.36, 0.31, 0.68, 0.99]"
Dataset/ThermEval-D/Thermal_1022,chest,"[0.46, 0.49, 0.62, 0.73]"
Dataset/ThermEval-D/Thermal_1022,forehead,"[0.54, 0.39, 0.6, 0.44]"
Dataset/ThermEval-D/Thermal_970,person,"[0.3, 0.22, 0.85, 0.99]"
Dataset/ThermEval-D/Thermal_970,chest,"[0.47, 0.6, 0.71, 0.96]"
Dataset/ThermEval-D/Thermal_970,forehead,"[0.5, 0.31, 0.62, 0.38]"
Dataset/ThermEval-D/Thermal_970,nose,"[0.52, 0.39, 0.56, 0.46]"
Dataset/ThermEval-D/Thermal_903,person,"[0.47, 0.41, 0.67, 0.95]"
Dataset/ThermEval-D/Thermal_903,chest,"[0.52, 0.52, 0.59, 0.66]"
Dataset/ThermEval-D/Thermal_550,person,"[0.43, 0.39, 0.63, 0.94]"
Dataset/ThermEval-D/Thermal_550,chest,"[0.49, 0.49, 0.58, 0.64]"
Dataset/ThermEval-D/Thermal_574,person,"[0.4, 0.34, 0.72, 0.99]"
Dataset/ThermEval-D/Thermal_574,chest,"[0.49, 0.53, 0.65, 0.69]"
Dataset/ThermEval-D/Thermal_574,forehead,"[0.53, 0.38, 0.56, 0.41]"
Dataset/ThermEval-D/Thermal_771,person,"[0.45, 0.45, 0.66, 0.97]"
Dataset/ThermEval-D/Thermal_771,chest,"[0.53, 0.54, 0.6, 0.67]"
Dataset/ThermEval-D/Thermal_975,person,"[0.3, 0.24, 0.85, 0.99]"
Dataset/ThermEval-D/Thermal_975,chest,"[0.47, 0.57, 0.74, 0.96]"
Dataset/ThermEval-D/Thermal_975,forehead,"[0.64, 0.39, 0.73, 0.45]"
Dataset/ThermEval-D/Thermal_975,nose,"[0.71, 0.46, 0.74, 0.53]"
Dataset/ThermEval-D/Thermal_760,person,"[0.39, 0.4, 0.74, 0.99]"
Dataset/ThermEval-D/Thermal_760,chest,"[0.5, 0.55, 0.63, 0.77]"
Dataset/ThermEval-D/Thermal_904,person,"[0.47, 0.41, 0.66, 0.95]"
Dataset/ThermEval-D/Thermal_904,chest,"[0.53, 0.53, 0.6, 0.65]"
Dataset/ThermEval-D/Thermal_877,person,"[0.33, 0.15, 0.78, 0.99]"
Dataset/ThermEval-D/Thermal_877,chest,"[0.43, 0.47, 0.7, 0.89]"
Dataset/ThermEval-D/Thermal_877,forehead,"[0.51, 0.17, 0.61, 0.23]"
Dataset/ThermEval-D/Thermal_877,nose,"[0.57, 0.23, 0.61, 0.28]"
Dataset/ThermEval-D/Thermal_576,person,"[0.4, 0.34, 0.72, 1.0]"
Dataset/ThermEval-D/Thermal_576,chest,"[0.5, 0.53, 0.64, 0.68]"
Dataset/ThermEval-D/Thermal_576,forehead,"[0.55, 0.36, 0.58, 0.38]"
Dataset/ThermEval-D/Thermal_1043,person,"[0.43, 0.36, 0.63, 0.95]"
Dataset/ThermEval-D/Thermal_1043,chest,"[0.49, 0.49, 0.57, 0.65]"
Dataset/ThermEval-D/Thermal_1043,forehead,"[0.5, 0.39, 0.55, 0.42]"
Dataset/ThermEval-D/Thermal_663,person,"[0.25, 0.35, 0.54, 0.99]"
Dataset/ThermEval-D/Thermal_663,chest,"[0.35, 0.52, 0.47, 0.7]"
Dataset/ThermEval-D/Thermal_813,person,"[0.46, 0.41, 0.62, 0.96]"
Dataset/ThermEval-D/Thermal_813,chest,"[0.51, 0.53, 0.58, 0.67]"
Dataset/ThermEval-D/Thermal_957,person,"[0.3, 0.43, 0.5, 0.95]"
Dataset/ThermEval-D/Thermal_957,chest,"[0.38, 0.54, 0.45, 0.67]"
Dataset/ThermEval-D/Thermal_751,person,"[0.39, 0.39, 0.74, 0.99]"
Dataset/ThermEval-D/Thermal_751,chest,"[0.52, 0.57, 0.64, 0.77]"
Dataset/ThermEval-D/Thermal_751,forehead,"[0.55, 0.41, 0.62, 0.46]"
Dataset/ThermEval-D/Thermal_953,person,"[0.3, 0.43, 0.5, 0.95]"
Dataset/ThermEval-D/Thermal_953,chest,"[0.38, 0.52, 0.45, 0.66]"
Dataset/ThermEval-D/Thermal_534,person,"[0.38, 0.33, 0.71, 0.99]"
Dataset/ThermEval-D/Thermal_534,chest,"[0.5, 0.55, 0.61, 0.71]"
Dataset/ThermEval-D/Thermal_512,person,"[0.24, 0.17, 0.82, 0.99]"
Dataset/ThermEval-D/Thermal_512,forehead,"[0.53, 0.22, 0.61, 0.28]"
Dataset/ThermEval-D/Thermal_512,chest,"[0.41, 0.58, 0.66, 0.92]"
Dataset/ThermEval-D/Thermal_512,nose,"[0.61, 0.31, 0.62, 0.34]"
Dataset/ThermEval-D/Thermal_782,person,"[0.3, 0.31, 0.71, 0.99]"
Dataset/ThermEval-D/Thermal_782,chest,"[0.39, 0.58, 0.61, 0.91]"
Dataset/ThermEval-D/Thermal_782,nose,"[0.45, 0.42, 0.49, 0.48]"
Dataset/ThermEval-D/Thermal_932,person,"[0.27, 0.39, 0.57, 0.99]"
Dataset/ThermEval-D/Thermal_932,chest,"[0.38, 0.52, 0.49, 0.72]"
Dataset/ThermEval-D/Thermal_932,forehead,"[0.4, 0.38, 0.45, 0.41]"
Dataset/ThermEval-D/Thermal_618,chest,"[0.4, 0.51, 0.54, 0.69]"
Dataset/ThermEval-D/Thermal_618,person,"[0.31, 0.34, 0.62, 0.99]"
Dataset/ThermEval-D/Thermal_637,person,"[0.36, 0.4, 0.57, 0.94]"
Dataset/ThermEval-D/Thermal_637,chest,"[0.41, 0.52, 0.5, 0.62]"
Dataset/ThermEval-D/Thermal_700,person,"[0.32, 0.1, 0.81, 0.99]"
Dataset/ThermEval-D/Thermal_700,chest,"[0.43, 0.48, 0.72, 0.96]"
Dataset/ThermEval-D/Thermal_700,forehead,"[0.57, 0.15, 0.63, 0.22]"
Dataset/ThermEval-D/Thermal_523,person,"[0.25, 0.18, 0.82, 0.99]"
Dataset/ThermEval-D/Thermal_523,chest,"[0.4, 0.6, 0.67, 0.9]"
Dataset/ThermEval-D/Thermal_523,forehead,"[0.61, 0.26, 0.67, 0.34]"
Dataset/ThermEval-D/Thermal_523,nose,"[0.67, 0.39, 0.68, 0.42]"
Dataset/ThermEval-D/Thermal_809,person,"[0.38, 0.38, 0.63, 0.99]"
Dataset/ThermEval-D/Thermal_809,chest,"[0.45, 0.53, 0.57, 0.73]"
Dataset/ThermEval-D/Thermal_809,nose,"[0.52, 0.48, 0.54, 0.51]"
Dataset/ThermEval-D/Thermal_847,person,"[0.38, 0.4, 0.61, 0.99]"
Dataset/ThermEval-D/Thermal_847,chest,"[0.42, 0.52, 0.54, 0.69]"
Dataset/ThermEval-D/Thermal_1041,person,"[0.43, 0.36, 0.63, 0.96]"
Dataset/ThermEval-D/Thermal_1041,chest,"[0.48, 0.49, 0.58, 0.66]"
Dataset/ThermEval-D/Thermal_644,person,"[0.36, 0.4, 0.56, 0.94]"
Dataset/ThermEval-D/Thermal_644,chest,"[0.41, 0.52, 0.51, 0.62]"
Dataset/ThermEval-D/Thermal_598,person,"[0.44, 0.41, 0.65, 0.93]"
Dataset/ThermEval-D/Thermal_598,chest,"[0.51, 0.52, 0.61, 0.63]"
Dataset/ThermEval-D/Thermal_598,forehead,"[0.57, 0.45, 0.6, 0.47]"
Dataset/ThermEval-D/Thermal_936,person,"[0.27, 0.38, 0.57, 0.99]"
Dataset/ThermEval-D/Thermal_936,chest,"[0.37, 0.52, 0.48, 0.72]"
Dataset/ThermEval-D/Thermal_625,person,"[0.31, 0.33, 0.62, 0.99]"
Dataset/ThermEval-D/Thermal_625,chest,"[0.4, 0.5, 0.55, 0.7]"
Dataset/ThermEval-D/Thermal_784,person,"[0.3, 0.31, 0.71, 0.99]"
Dataset/ThermEval-D/Thermal_784,chest,"[0.39, 0.57, 0.6, 0.92]"
Dataset/ThermEval-D/Thermal_784,nose,"[0.53, 0.41, 0.56, 0.47]"
Dataset/ThermEval-D/Thermal_784,forehead,"[0.5, 0.34, 0.56, 0.39]"
Dataset/ThermEval-D/Thermal_881,person,"[0.33, 0.16, 0.78, 0.99]"
Dataset/ThermEval-D/Thermal_881,chest,"[0.45, 0.49, 0.69, 0.9]"
Dataset/ThermEval-D/Thermal_965,person,"[0.3, 0.24, 0.86, 0.99]"
Dataset/ThermEval-D/Thermal_965,chest,"[0.46, 0.61, 0.73, 0.97]"
Dataset/ThermEval-D/Thermal_892,person,"[0.41, 0.35, 0.72, 0.99]"
Dataset/ThermEval-D/Thermal_892,chest,"[0.5, 0.52, 0.63, 0.71]"
Dataset/ThermEval-D/Thermal_655,person,"[0.14, 0.17, 0.78, 0.99]"
Dataset/ThermEval-D/Thermal_655,chest,"[0.34, 0.51, 0.57, 0.89]"
Dataset/ThermEval-D/Thermal_655,nose,"[0.35, 0.28, 0.37, 0.32]"
Dataset/ThermEval-D/Thermal_945,person,"[0.27, 0.39, 0.57, 0.99]"
Dataset/ThermEval-D/Thermal_945,chest,"[0.37, 0.53, 0.49, 0.72]"
Dataset/ThermEval-D/Thermal_630,person,"[0.31, 0.35, 0.63, 0.99]"
Dataset/ThermEval-D/Thermal_630,chest,"[0.39, 0.54, 0.53, 0.67]"
Dataset/ThermEval-D/Thermal_630,nose,"[0.4, 0.45, 0.41, 0.48]"
Dataset/ThermEval-D/Thermal_656,person,"[0.14, 0.19, 0.79, 0.99]"
Dataset/ThermEval-D/Thermal_656,chest,"[0.35, 0.51, 0.56, 0.83]"
Dataset/ThermEval-D/Thermal_656,nose,"[0.43, 0.4, 0.47, 0.47]"
Dataset/ThermEval-D/Thermal_651,person,"[0.14, 0.16, 0.78, 0.99]"
Dataset/ThermEval-D/Thermal_651,chest,"[0.3, 0.53, 0.58, 0.91]"
Dataset/ThermEval-D/Thermal_651,nose,"[0.44, 0.26, 0.46, 0.28]"
Dataset/ThermEval-D/Thermal_963,person,"[0.3, 0.24, 0.86, 0.99]"
Dataset/ThermEval-D/Thermal_963,chest,"[0.46, 0.62, 0.73, 0.96]"
Dataset/ThermEval-D/Thermal_963,nose,"[0.71, 0.42, 0.74, 0.45]"
Dataset/ThermEval-D/Thermal_566,person,"[0.32, 0.17, 0.86, 0.99]"
Dataset/ThermEval-D/Thermal_566,chest,"[0.45, 0.53, 0.75, 0.98]"
Dataset/ThermEval-D/Thermal_566,forehead,"[0.53, 0.31, 0.65, 0.39]"
Dataset/ThermEval-D/Thermal_566,nose,"[0.57, 0.41, 0.61, 0.48]"
Dataset/ThermEval-D/Thermal_697,person,"[0.32, 0.1, 0.81, 0.99]"
Dataset/ThermEval-D/Thermal_697,chest,"[0.43, 0.48, 0.74, 0.97]"
Dataset/ThermEval-D/Thermal_697,nose,"[0.48, 0.2, 0.53, 0.27]"
Dataset/ThermEval-D/Thermal_697,forehead,"[0.5, 0.16, 0.59, 0.22]"
Dataset/ThermEval-D/Thermal_895,person,"[0.41, 0.35, 0.72, 0.99]"
Dataset/ThermEval-D/Thermal_895,chest,"[0.5, 0.52, 0.62, 0.73]"
Dataset/ThermEval-D/Thermal_780,person,"[0.45, 0.45, 0.66, 0.97]"
Dataset/ThermEval-D/Thermal_780,chest,"[0.52, 0.56, 0.61, 0.67]"
Dataset/ThermEval-D/Thermal_745,person,"[0.34, 0.27, 0.83, 0.99]"
Dataset/ThermEval-D/Thermal_745,chest,"[0.47, 0.58, 0.72, 0.96]"
Dataset/ThermEval-D/Thermal_745,nose,"[0.52, 0.34, 0.55, 0.39]"
Dataset/ThermEval-D/Thermal_1017,person,"[0.19, 0.09, 0.84, 0.99]"
Dataset/ThermEval-D/Thermal_1017,chest,"[0.34, 0.54, 0.68, 0.97]"
Dataset/ThermEval-D/Thermal_1017,forehead,"[0.47, 0.16, 0.53, 0.2]"
Dataset/ThermEval-D/Thermal_911,person,"[0.47, 0.43, 0.66, 0.95]"
Dataset/ThermEval-D/Thermal_911,chest,"[0.52, 0.52, 0.6, 0.65]"
Dataset/ThermEval-D/Thermal_913,person,"[0.47, 0.43, 0.66, 0.95]"
Dataset/ThermEval-D/Thermal_913,chest,"[0.52, 0.53, 0.6, 0.66]"
Dataset/ThermEval-D/Thermal_824,person,"[0.47, 0.42, 0.61, 0.96]"
Dataset/ThermEval-D/Thermal_824,chest,"[0.51, 0.53, 0.58, 0.66]"
Dataset/ThermEval-D/Thermal_886,person,"[0.42, 0.34, 0.72, 0.99]"
Dataset/ThermEval-D/Thermal_886,chest,"[0.5, 0.51, 0.62, 0.71]"
Dataset/ThermEval-D/Thermal_839,person,"[0.33, 0.3, 0.75, 0.99]"
Dataset/ThermEval-D/Thermal_839,chest,"[0.43, 0.56, 0.63, 0.88]"
Dataset/ThermEval-D/Thermal_839,forehead,"[0.52, 0.39, 0.59, 0.43]"
Dataset/ThermEval-D/Thermal_720,person,"[0.39, 0.32, 0.72, 0.99]"
Dataset/ThermEval-D/Thermal_720,chest,"[0.5, 0.49, 0.62, 0.76]"
Dataset/ThermEval-D/Thermal_726,person,"[0.46, 0.36, 0.68, 0.94]"
Dataset/ThermEval-D/Thermal_726,chest,"[0.52, 0.5, 0.61, 0.66]"
Dataset/ThermEval-D/Thermal_562,person,"[0.32, 0.18, 0.86, 0.99]"
Dataset/ThermEval-D/Thermal_562,chest,"[0.47, 0.59, 0.71, 0.88]"
Dataset/ThermEval-D/Thermal_562,forehead,"[0.57, 0.21, 0.62, 0.24]"
Dataset/ThermEval-D/Thermal_562,nose,"[0.64, 0.26, 0.65, 0.28]"
Dataset/ThermEval-D/Thermal_620,person,"[0.31, 0.34, 0.62, 0.99]"
Dataset/ThermEval-D/Thermal_620,chest,"[0.39, 0.51, 0.54, 0.7]"
Dataset/ThermEval-D/Thermal_1036,person,"[0.42, 0.38, 0.63, 0.96]"
Dataset/ThermEval-D/Thermal_1036,chest,"[0.48, 0.5, 0.59, 0.65]"
Dataset/ThermEval-D/Thermal_842,person,"[0.38, 0.36, 0.62, 0.99]"
Dataset/ThermEval-D/Thermal_842,chest,"[0.42, 0.53, 0.54, 0.7]"
Dataset/ThermEval-D/Thermal_842,forehead,"[0.46, 0.41, 0.52, 0.44]"
Dataset/ThermEval-D/Thermal_612,person,"[0.23, 0.21, 0.71, 0.99]"
Dataset/ThermEval-D/Thermal_612,chest,"[0.33, 0.55, 0.59, 0.87]"
Dataset/ThermEval-D/Thermal_612,forehead,"[0.49, 0.35, 0.57, 0.39]"
Dataset/ThermEval-D/Thermal_612,nose,"[0.52, 0.41, 0.54, 0.45]"
Dataset/ThermEval-D/Thermal_1015,person,"[0.19, 0.1, 0.84, 0.99]"
Dataset/ThermEval-D/Thermal_1015,chest,"[0.38, 0.49, 0.65, 0.93]"
Dataset/ThermEval-D/Thermal_1015,forehead,"[0.38, 0.2, 0.47, 0.27]"
Dataset/ThermEval-D/Thermal_1015,nose,"[0.36, 0.29, 0.4, 0.36]"
Dataset/ThermEval-D/Thermal_915,person,"[0.47, 0.43, 0.66, 0.95]"
Dataset/ThermEval-D/Thermal_915,chest,"[0.52, 0.53, 0.6, 0.66]"
Dataset/ThermEval-D/Thermal_1021,person,"[0.36, 0.31, 0.68, 0.99]"
Dataset/ThermEval-D/Thermal_1021,chest,"[0.46, 0.49, 0.61, 0.72]"
Dataset/ThermEval-D/Thermal_1021,forehead,"[0.57, 0.39, 0.62, 0.43]"
Dataset/ThermEval-D/Thermal_897,person,"[0.41, 0.36, 0.71, 0.99]"
Dataset/ThermEval-D/Thermal_897,chest,"[0.51, 0.52, 0.61, 0.7]"
Dataset/ThermEval-D/Thermal_749,person,"[0.34, 0.27, 0.83, 0.99]"
Dataset/ThermEval-D/Thermal_749,chest,"[0.45, 0.58, 0.73, 0.97]"
Dataset/ThermEval-D/Thermal_749,forehead,"[0.61, 0.36, 0.72, 0.46]"
Dataset/ThermEval-D/Thermal_774,person,"[0.45, 0.44, 0.66, 0.97]"
Dataset/ThermEval-D/Thermal_774,chest,"[0.52, 0.54, 0.61, 0.67]"
Dataset/ThermEval-D/Thermal_1005,person,"[0.45, 0.43, 0.63, 0.96]"
Dataset/ThermEval-D/Thermal_1005,chest,"[0.51, 0.54, 0.58, 0.64]"
Dataset/ThermEval-D/Thermal_1027,person,"[0.37, 0.29, 0.69, 0.99]"
Dataset/ThermEval-D/Thermal_1027,chest,"[0.47, 0.49, 0.61, 0.73]"
Dataset/ThermEval-D/Thermal_1027,forehead,"[0.52, 0.34, 0.58, 0.39]"
Dataset/ThermEval-D/Thermal_991,person,"[0.45, 0.41, 0.63, 0.96]"
Dataset/ThermEval-D/Thermal_991,chest,"[0.49, 0.54, 0.58, 0.62]"
Dataset/ThermEval-D/Thermal_1008,person,"[0.19, 0.1, 0.84, 0.99]"
Dataset/ThermEval-D/Thermal_1008,chest,"[0.37, 0.48, 0.67, 0.95]"
Dataset/ThermEval-D/Thermal_1008,forehead,"[0.43, 0.26, 0.59, 0.36]"
Dataset/ThermEval-D/Thermal_601,person,"[0.22, 0.21, 0.72, 0.99]"
Dataset/ThermEval-D/Thermal_601,chest,"[0.33, 0.55, 0.6, 0.9]"
Dataset/ThermEval-D/Thermal_601,forehead,"[0.43, 0.29, 0.51, 0.31]"
Dataset/ThermEval-D/Thermal_601,nose,"[0.46, 0.34, 0.49, 0.38]"
Dataset/ThermEval-D/Thermal_521,person,"[0.24, 0.18, 0.83, 1.0]"
Dataset/ThermEval-D/Thermal_521,forehead,"[0.46, 0.31, 0.57, 0.37]"
Dataset/ThermEval-D/Thermal_521,chest,"[0.41, 0.58, 0.68, 0.89]"
Dataset/ThermEval-D/Thermal_521,nose,"[0.51, 0.43, 0.53, 0.47]"
Dataset/ThermEval-D/Thermal_964,person,"[0.3, 0.24, 0.85, 0.99]"
Dataset/ThermEval-D/Thermal_964,chest,"[0.48, 0.57, 0.73, 0.97]"
